ID,Date,Primary offering,For_Sale
ID23897386,6/9/2014,795200,0
ID35522270,6/9/2014,500500,0
ID46802173,6/9/2014,414000,0
ID43915861,6/9/2014,609000,0
ID49561733,6/9/2014,810600,1
ID17944624,6/9/2014,306800,1
ID84403600,6/9/2014,366120,0
ID43725821,6/9/2014,404800,1
ID47204085,6/9/2014,306000,1
ID81330564,6/9/2014,440000,1
ID83498555,6/9/2014,484000,0
ID11842424,6/9/2014,500400,1
ID24811802,6/9/2014,478500,0
ID37142352,6/9/2014,570000,0
ID47782646,6/9/2014,732550,1
ID91025040,6/9/2014,342000,0
ID63804308,6/9/2014,659400,0
ID94527919,6/9/2014,550000,0
ID12465031,6/9/2014,704000,0
ID53575344,6/9/2014,575250,0
ID87219440,6/9/2014,256080,0
ID21303185,6/9/2014,997200,1
ID61499252,6/9/2014,455000,1
ID35859677,6/9/2014,595000,0
ID81211903,6/9/2014,660000,0
ID21735319,6/9/2014,719940,1
ID19389146,6/9/2014,1592500,0
ID85447373,6/9/2014,975000,1
ID68027019,6/9/2014,319000,0
ID75913675,6/9/2014,324000,1
ID34077721,6/9/2014,298935,1
ID64347968,6/9/2014,258498.9,1
ID32567929,6/9/2014,291500,0
ID75778248,6/9/2014,477490,0
ID72163203,6/9/2014,770000,0
ID74144752,6/9/2014,966810,0
ID22692132,6/9/2014,458575,1
ID79721255,6/9/2014,444345,0
ID51485277,6/9/2014,1176000,1
ID92699048,6/9/2014,819000,0
ID45453181,6/9/2014,664800,0
ID91085621,6/9/2014,655200,0
ID68985879,6/9/2014,308000,0
ID77539003,6/9/2014,233750,0
ID57646001,6/9/2014,1034600,1
ID55854894,6/9/2014,470800,0
ID43672727,6/9/2014,1158000,0
ID28048731,6/9/2014,510860,0
ID49219415,6/9/2014,782600,1
ID31362240,6/9/2014,255600,1
ID85500112,6/9/2014,744000,1
ID67138001,6/9/2014,264000,1
ID22386932,6/9/2014,937750,0
ID40941969,6/9/2014,720000,1
ID91030269,6/9/2014,492000,1
ID83199688,6/9/2014,360800,1
ID27597034,6/9/2014,750000,0
ID79105150,6/9/2014,779940,1
ID75850042,6/9/2014,305500,0
ID14851615,6/9/2014,537900,0
ID69916708,6/9/2014,643200,0
ID98041659,6/9/2014,440000,0
ID61891279,6/9/2014,477600,1
ID64211379,6/9/2014,454800,1
ID85837092,6/9/2014,448500,1
ID19034156,6/9/2014,401500,0
ID25039849,6/9/2014,409500,0
ID29267238,6/10/2014,742300,1
ID51027654,6/10/2014,1332500,0
ID61715187,6/10/2014,764500,0
ID84716883,6/10/2014,247500,0
ID82285017,6/10/2014,888000,0
ID64145409,6/10/2014,378000,1
ID80006862,6/10/2014,1599000,1
ID42477262,6/10/2014,504000,0
ID79130524,6/10/2014,341000,1
ID50448255,6/10/2014,770000,0
ID66053204,6/10/2014,349700,0
ID51094128,6/10/2014,443988,0
ID33888882,6/10/2014,960000,1
ID71666613,6/10/2014,739700,1
ID22488494,6/10/2014,245000,0
ID89084591,6/10/2014,572000,1
ID34226616,6/10/2014,478500,1
ID75355075,6/10/2014,483000,0
ID48980654,6/10/2014,725400,0
ID58180566,6/10/2014,665000,0
ID75569327,6/10/2014,637000,0
ID97775917,6/10/2014,435500,1
ID31146868,6/10/2014,455000,1
ID42860068,6/10/2014,140000,0
ID56357228,6/10/2014,542750,0
ID79258844,6/10/2014,328900,0
ID48659407,6/10/2014,1736000,0
ID31728055,6/10/2014,588000,0
ID22392737,6/10/2014,517000,1
ID29936458,6/10/2014,628290,0
ID64642770,6/10/2014,922600,1
ID20272310,6/10/2014,624000,1
ID45608840,6/10/2014,181500,0
ID86772496,6/10/2014,725450,0
ID70308985,6/10/2014,285870,1
ID33318603,6/10/2014,441000,0
ID31463804,6/10/2014,300000,0
ID79879980,6/10/2014,348400,1
ID97186110,6/10/2014,456000,0
ID83370755,6/10/2014,598800,0
ID19607366,6/10/2014,313500,1
ID27268974,6/10/2014,219600,1
ID34265690,6/10/2014,1498000,1
ID77945062,6/10/2014,471900,1
ID94465398,6/10/2014,564200,1
ID22368730,6/10/2014,525700,1
ID18928103,6/10/2014,1974500,1
ID14994806,6/10/2014,567820,0
ID85954558,6/10/2014,462000,1
ID77936624,6/10/2014,566500,1
ID68600452,6/10/2014,525000,1
ID20569472,6/10/2014,780000,0
ID25665353,6/10/2014,398954.4,0
ID83296291,6/10/2014,1131000,0
ID54759857,6/10/2014,372000,0
ID46964584,6/10/2014,327275,1
ID40541511,6/10/2014,475800,1
ID89239982,6/10/2014,558935,0
ID82115704,6/10/2014,994000,1
ID92791895,6/10/2014,984500,0
ID34335505,6/10/2014,164450,0
ID36385274,6/10/2014,403000,1
ID63587616,6/10/2014,666000,1
ID28636042,6/10/2014,975000,1
ID86934540,6/10/2014,894000,0
ID18293769,6/10/2014,973000,0
ID96041592,6/10/2014,476300,0
ID83262520,6/10/2014,337700,1
ID13028244,6/10/2014,851857.5,1
ID20239579,6/10/2014,548800,1
ID62655016,6/10/2014,1652000,0
ID35703268,6/10/2014,395945,1
ID54528765,6/10/2014,468000,0
ID78157901,6/10/2014,622600,0
ID45251849,6/10/2014,980000,1
ID37969874,6/10/2014,456500,0
ID15655946,6/10/2014,279300,1
ID40009108,6/10/2014,973700,0
ID23982646,6/10/2014,952000,0
ID41630810,6/10/2014,440000,0
ID95664693,6/10/2014,790400,1
ID53561347,6/10/2014,766870,1
ID32319620,6/10/2014,624000,1
ID69037940,6/10/2014,1377350,0
ID11818566,6/10/2014,1281000,1
ID90424706,6/10/2014,903500,1
ID72495243,6/10/2014,1169870,1
ID76598794,6/10/2014,649935,1
ID14403158,6/10/2014,639734.4,0
ID46062612,6/10/2014,394173,1
ID60233588,6/10/2014,735000,1
ID33165015,6/10/2014,559930,1
ID86324706,6/11/2014,935913,0
ID69461160,6/11/2014,445800,1
ID77906785,6/11/2014,574200,1
ID71343693,6/11/2014,764400,1
ID72153861,6/11/2014,332280,1
ID74154700,6/11/2014,347200,1
ID92094662,6/11/2014,392000,1
ID43337073,6/11/2014,544500,1
ID25351496,6/11/2014,864500,0
ID24386054,6/11/2014,406420,0
ID84933885,6/11/2014,737800,0
ID45777533,6/11/2014,681839.2,1
ID17852887,6/11/2014,357500,0
ID26322324,6/11/2014,1038700,0
ID48613591,6/11/2014,8475000,0
ID99948505,6/11/2014,389400,0
ID43188551,6/11/2014,288750,0
ID34452317,6/11/2014,728260,0
ID78907694,6/11/2014,308000,1
ID64768343,6/11/2014,715000,1
ID42884468,6/11/2014,478500,0
ID47559226,6/11/2014,880000,0
ID96729788,6/11/2014,1212000,1
ID29963005,6/11/2014,280000,1
ID16011382,6/11/2014,413000,1
ID46992239,6/11/2014,696454.8,1
ID36354717,6/11/2014,962500,1
ID35964690,6/11/2014,669500,1
ID93442333,6/11/2014,718800,1
ID22353363,6/11/2014,370500,0
ID75171674,6/11/2014,377000,1
ID45247445,6/11/2014,426000,1
ID11629506,6/11/2014,495300,1
ID96170802,6/11/2014,685200,0
ID62616778,6/11/2014,937860,1
ID77047076,6/11/2014,1193500,1
ID25525942,6/11/2014,482300,0
ID79647827,6/11/2014,616800,1
ID75278878,6/11/2014,540400,1
ID93711503,6/11/2014,510400,0
ID66654630,6/11/2014,368500,0
ID96156129,6/11/2014,888000,0
ID81080506,6/11/2014,651000,0
ID42289043,6/11/2014,770000,0
ID50266916,6/11/2014,942000,0
ID17785268,6/11/2014,420000,1
ID77906569,6/11/2014,192400,0
ID69385940,6/11/2014,636000,0
ID65034162,6/11/2014,383900,0
ID42964846,6/11/2014,288000,0
ID91086630,6/11/2014,396000,0
ID60810776,6/11/2014,882000,0
ID39780984,6/11/2014,599500,0
ID69943663,6/11/2014,236445,0
ID79732280,6/11/2014,920500,1
ID90072234,6/11/2014,618800,0
ID54395416,6/11/2014,3754400,0
ID41740188,6/11/2014,143000,1
ID54089374,6/11/2014,321200,0
ID91408011,6/11/2014,348700,1
ID66240752,6/11/2014,500500,0
ID53071211,6/11/2014,1774500,1
ID94785489,6/11/2014,552000,0
ID73696484,6/11/2014,567000,0
ID99145782,6/11/2014,399600,1
ID48720670,6/11/2014,512400,1
ID20136319,6/11/2014,1038800,0
ID31339108,6/11/2014,651000,0
ID69364616,6/11/2014,890945,0
ID85828214,6/11/2014,681340,0
ID69520294,6/11/2014,914880,0
ID27000316,6/11/2014,749000,1
ID51774200,6/11/2014,969100,1
ID49657107,6/11/2014,894300,1
ID49238981,6/11/2014,280800,0
ID48953020,6/11/2014,401570,0
ID80017121,6/11/2014,630000,0
ID53543708,6/11/2014,766500,1
ID42251511,6/11/2014,479940,1
ID52701661,6/11/2014,567600,1
ID96299232,6/11/2014,325000,1
ID68935809,6/11/2014,570000,1
ID44704477,6/11/2014,581000,1
ID22541058,6/11/2014,654000,1
ID20116076,6/11/2014,428935,0
ID60694677,6/12/2014,1457500,0
ID90274458,6/12/2014,862400,0
ID93758177,6/12/2014,671825,0
ID60309059,6/12/2014,693600,0
ID56165780,6/12/2014,1633500,1
ID87998528,6/12/2014,701400,1
ID50295196,6/12/2014,604825,1
ID11541757,6/12/2014,2475000,0
ID83915677,6/12/2014,1314000,0
ID80488786,6/12/2014,378000,1
ID85866159,6/12/2014,1170000,1
ID14538710,6/12/2014,1105300,0
ID79487707,6/12/2014,882050,1
ID87210192,6/12/2014,445250,0
ID58755767,6/12/2014,1118000,1
ID79243491,6/12/2014,397800,0
ID31046646,6/12/2014,638000,1
ID71846655,6/12/2014,567000,1
ID41827724,6/12/2014,663000,1
ID21429828,6/12/2014,207600,1
ID17362566,6/12/2014,294000,1
ID93688550,6/12/2014,489500,0
ID69631358,6/12/2014,819000,1
ID46238939,6/12/2014,533400,1
ID84226766,6/12/2014,1157000,0
ID80445540,6/12/2014,329000,1
ID63919100,6/12/2014,672000,0
ID66618300,6/12/2014,632500,1
ID33097657,6/12/2014,385000,0
ID53921734,6/12/2014,310800,0
ID97373689,6/12/2014,658900,0
ID80701394,6/12/2014,252000,0
ID57542122,6/12/2014,1420800,1
ID10586030,6/12/2014,708500,1
ID32892826,6/12/2014,419993,1
ID59795055,6/12/2014,616000,0
ID78867876,6/12/2014,908700,0
ID36228551,6/12/2014,954000,0
ID22390331,6/12/2014,489500,0
ID37830402,6/12/2014,557186,0
ID32235033,6/12/2014,917800,1
ID37614892,6/12/2014,471900,0
ID94746672,6/12/2014,1190000,1
ID83885334,6/12/2014,744000,0
ID28490038,6/12/2014,1596400,0
ID14333067,6/12/2014,466200,0
ID77278052,6/12/2014,817300,0
ID81701026,6/12/2014,582400,1
ID54982832,6/12/2014,533500,1
ID40873722,6/12/2014,685930,1
ID28892107,6/12/2014,598200,0
ID13991772,6/12/2014,637200,0
ID80708071,6/12/2014,804000,1
ID22392419,6/12/2014,403000,0
ID85959577,6/12/2014,1085500,0
ID54787054,6/12/2014,2194400,1
ID37253913,6/12/2014,594000,0
ID37573505,6/12/2014,594000,1
ID13855093,6/12/2014,528000,0
ID80046565,6/12/2014,364000,0
ID17246870,6/12/2014,1391000,0
ID78548200,6/12/2014,1137950,0
ID28106648,6/12/2014,272800,1
ID35353475,6/12/2014,411600,1
ID26248865,6/12/2014,729300,1
ID80915395,6/12/2014,787800,0
ID19142062,6/12/2014,858000,1
ID99618077,6/12/2014,407000,1
ID62392668,6/12/2014,489930,1
ID16571693,6/12/2014,289900,0
ID23732114,6/12/2014,784000,1
ID45413520,6/12/2014,772200,1
ID50434506,6/12/2014,720000,1
ID88278017,6/12/2014,378000,1
ID24403858,6/12/2014,473000,0
ID79817157,6/12/2014,528000,0
ID83357678,6/12/2014,343750,0
ID17673327,6/12/2014,1736000,1
ID15333921,6/12/2014,390000,1
ID44445607,6/12/2014,884000,1
ID25178611,6/12/2014,404100,1
ID87791607,6/13/2014,904750,1
ID49530465,6/13/2014,765700,0
ID49748519,6/13/2014,1121900,0
ID13186870,6/13/2014,294000,1
ID47046595,6/13/2014,247362,1
ID77473782,6/13/2014,1350000,0
ID16565474,6/13/2014,399000,0
ID46493180,6/13/2014,322000,0
ID44119315,6/13/2014,929500,0
ID81809332,6/13/2014,455000,0
ID67452472,6/13/2014,364800,1
ID80464667,6/13/2014,518000,0
ID22216799,6/13/2014,972000,0
ID56173367,6/13/2014,572000,0
ID71348826,6/13/2014,1133000,0
ID73394016,6/13/2014,930000,0
ID66765964,6/13/2014,1468500,1
ID98780114,6/13/2014,282000,1
ID17782311,6/13/2014,599940,0
ID82579388,6/13/2014,747000,1
ID42764916,6/13/2014,360000,0
ID53010794,6/13/2014,287000,0
ID50999812,6/13/2014,565500,1
ID91884477,6/13/2014,975800,1
ID26734596,6/13/2014,183600,0
ID47918631,6/13/2014,635600,0
ID10162702,6/13/2014,414000,0
ID21803223,6/13/2014,702000,1
ID33496896,6/13/2014,494000,1
ID51300260,6/13/2014,275660,0
ID49060632,6/13/2014,1157000,1
ID76071157,6/13/2014,444000,0
ID59851103,6/13/2014,406450,1
ID26782867,6/13/2014,1147900,0
ID47674346,6/13/2014,1140000,0
ID35945599,6/13/2014,676500,0
ID65628699,6/13/2014,427000,0
ID64237613,6/13/2014,649000,0
ID28357609,6/13/2014,679000,1
ID74419352,6/13/2014,236500,1
ID37577261,6/13/2014,516000,1
ID29753821,6/13/2014,357390,1
ID91410275,6/13/2014,1104870,1
ID97837705,6/13/2014,1365000,1
ID33057413,6/13/2014,1183000,1
ID47394674,6/13/2014,643930,0
ID78379003,6/13/2014,390000,0
ID51656114,6/13/2014,615600,1
ID68632486,6/13/2014,617500,0
ID90004008,6/13/2014,502800,0
ID46549029,6/13/2014,1064000,0
ID70406004,6/13/2014,1344000,1
ID83288723,6/13/2014,180600,0
ID10445136,6/13/2014,942500,0
ID84779916,6/13/2014,696000,0
ID39328692,6/13/2014,462000,1
ID67244608,6/13/2014,344500,0
ID47826442,6/13/2014,2255500,0
ID29090103,6/13/2014,429000,1
ID96592566,6/13/2014,731500,1
ID75091068,6/13/2014,1038700,1
ID65504829,6/13/2014,647900,0
ID36209583,6/13/2014,2373000,0
ID90526176,6/13/2014,753200,1
ID46350000,6/13/2014,636120,0
ID88956909,6/13/2014,790350,1
ID34696916,6/13/2014,418600,1
ID65879992,6/13/2014,667200,0
ID47446814,6/13/2014,239400,0
ID81969193,6/13/2014,702000,0
ID56156348,6/13/2014,275000,0
ID96772179,6/13/2014,1033500,0
ID26563344,6/13/2014,632500,0
ID69022325,6/13/2014,455400,0
ID43592631,6/13/2014,423500,0
ID71678784,6/13/2014,581700,1
ID16870708,6/14/2014,556500,1
ID80230745,6/14/2014,636000,0
ID80005682,6/14/2014,1059600,1
ID87596335,6/14/2014,1190000,0
ID94237379,6/14/2014,596102.4,0
ID72748021,6/14/2014,429000,1
ID87954170,6/14/2014,808500,1
ID16334934,6/14/2014,735000,1
ID52665974,6/15/2014,296945,0
ID89159365,6/15/2014,845000,0
ID20006495,6/15/2014,572550,1
ID35792450,6/15/2014,783000,0
ID84432909,6/15/2014,607200,1
ID89056735,6/15/2014,540800,1
ID10749685,6/16/2014,650000,1
ID53015592,6/16/2014,552000,1
ID72188337,6/16/2014,408127.5,0
ID14728212,6/16/2014,806400,0
ID23341101,6/16/2014,494900,1
ID13871114,6/16/2014,2082000,0
ID97119425,6/16/2014,201300,1
ID35692161,6/16/2014,915721.2,1
ID17464836,6/16/2014,644000,0
ID66230573,6/16/2014,1155000,1
ID80688298,6/16/2014,318000,1
ID89668091,6/16/2014,324500,0
ID90994142,6/16/2014,585200,1
ID39714573,6/16/2014,664800,1
ID17426609,6/16/2014,694850,1
ID39499826,6/16/2014,966000,1
ID84663168,6/16/2014,689000,0
ID15247549,6/16/2014,500060.4,0
ID72801959,6/16/2014,390000,1
ID66533063,6/16/2014,425600,1
ID57615747,6/16/2014,539000,1
ID51941694,6/16/2014,539500,0
ID13267059,6/16/2014,1155600,0
ID90998132,6/16/2014,871750,0
ID91825914,6/16/2014,401975.6,1
ID17158738,6/16/2014,329000,0
ID95260731,6/16/2014,800400,0
ID19060124,6/16/2014,517000,1
ID55074303,6/16/2014,487500,0
ID27990827,6/16/2014,492000,1
ID46150561,6/16/2014,679200,0
ID14372396,6/16/2014,952000,1
ID45416527,6/16/2014,398400,0
ID58856885,6/16/2014,1262800,1
ID92890222,6/16/2014,650000,0
ID59205775,6/16/2014,578500,1
ID74894079,6/16/2014,1072500,0
ID10428360,6/16/2014,1423500,1
ID53510168,6/16/2014,332400,1
ID86524630,6/16/2014,599500,1
ID56615255,6/16/2014,609000,1
ID59678365,6/16/2014,701800,1
ID82468619,6/16/2014,501600,0
ID79742267,6/16/2014,648700,1
ID57273072,6/16/2014,210000,1
ID99490812,6/16/2014,1063930,0
ID53360463,6/16/2014,555100,1
ID51311972,6/16/2014,759000,0
ID26669068,6/16/2014,858000,0
ID38971196,6/16/2014,1206800,1
ID51514885,6/16/2014,576400,1
ID24796366,6/16/2014,517000,1
ID66876359,6/16/2014,539000,0
ID42368252,6/16/2014,805000,1
ID74608270,6/16/2014,264000,1
ID57606484,6/16/2014,598000,0
ID96302266,6/16/2014,1883750,1
ID75345827,6/16/2014,192500,0
ID81577078,6/16/2014,511500,1
ID43213433,6/16/2014,662400,0
ID48100273,6/16/2014,734500,1
ID52236859,6/16/2014,673400,1
ID18836155,6/16/2014,989945,0
ID52309200,6/16/2014,522200,1
ID58133056,6/16/2014,462000,1
ID36866428,6/16/2014,318500,0
ID48091095,6/16/2014,487500,0
ID82129617,6/16/2014,769835,1
ID25002721,6/16/2014,585000,0
ID12548444,6/16/2014,546000,1
ID31879003,6/16/2014,715000,0
ID31951202,6/16/2014,415800,0
ID93541429,6/16/2014,264000,1
ID73940591,6/16/2014,371150,1
ID71380179,6/16/2014,442000,1
ID30635025,6/16/2014,1105200,1
ID13594941,6/16/2014,525000,0
ID94584749,6/16/2014,1298700,1
ID96014014,6/16/2014,402000,0
ID69014539,6/16/2014,2304000,0
ID87933646,6/16/2014,539000,0
ID99165177,6/16/2014,935000,0
ID35865473,6/16/2014,514800,1
ID15910605,6/16/2014,576345,0
ID16690041,6/16/2014,878680,1
ID78784316,6/16/2014,340800,1
ID96084405,6/16/2014,1023456,1
ID41605824,6/16/2014,352000,1
ID20848630,6/16/2014,974993.5,0
ID10886167,6/16/2014,609050,1
ID27057945,6/16/2014,591000,0
ID26721624,6/16/2014,822000,0
ID44003595,6/16/2014,705282.5,0
ID92849760,6/16/2014,565500,0
ID15377143,6/17/2014,290400,1
ID97615283,6/17/2014,422500,0
ID79851615,6/17/2014,1172780,1
ID99730309,6/17/2014,252000,0
ID48402014,6/17/2014,225000,1
ID41650530,6/17/2014,784000,0
ID32701634,6/17/2014,380800,0
ID12143249,6/17/2014,282000,1
ID29575023,6/17/2014,336700,0
ID26994101,6/17/2014,1212482.6,1
ID69660306,6/17/2014,662200,1
ID19866384,6/17/2014,567000,0
ID12541149,6/17/2014,1218000,0
ID61951977,6/17/2014,570000,1
ID16091341,6/17/2014,699300,1
ID10378008,6/17/2014,540400,0
ID19603391,6/17/2014,503800,1
ID58282878,6/17/2014,770000,1
ID50448919,6/17/2014,787150,1
ID39253892,6/17/2014,505200,1
ID34075803,6/17/2014,750400,1
ID11412890,6/17/2014,321360,1
ID10649751,6/17/2014,275000,1
ID91113639,6/17/2014,286930,1
ID26691836,6/17/2014,473000,1
ID38023968,6/17/2014,350000,0
ID21775390,6/17/2014,312000,0
ID25636978,6/17/2014,656400,1
ID83383945,6/17/2014,417890,0
ID28100318,6/17/2014,960050,0
ID14085783,6/17/2014,599500,0
ID53063115,6/17/2014,444600,0
ID45471167,6/17/2014,5601600,0
ID94190571,6/17/2014,187000,1
ID91077047,6/17/2014,800800,1
ID17541423,6/17/2014,832000,0
ID63574542,6/17/2014,431600,1
ID75379936,6/17/2014,1111000,1
ID79630900,6/17/2014,494000,0
ID14719206,6/17/2014,498000,0
ID93425971,6/17/2014,1310400,1
ID57265344,6/17/2014,735900,0
ID68180097,6/17/2014,364000,0
ID42032481,6/17/2014,1024800,1
ID45144288,6/17/2014,726000,0
ID72087982,6/17/2014,448000,0
ID94253736,6/17/2014,321930,1
ID26308188,6/17/2014,280500,1
ID77523077,6/17/2014,1287000,0
ID65101362,6/17/2014,574800,0
ID59768199,6/17/2014,1440000,0
ID13491401,6/17/2014,660800,0
ID55407884,6/17/2014,257400,0
ID54239453,6/17/2014,616000,0
ID80993965,6/17/2014,556600,1
ID19578632,6/17/2014,497250,0
ID81336251,6/17/2014,350350,1
ID30198244,6/17/2014,728000,1
ID60255484,6/17/2014,1092000,0
ID30168439,6/17/2014,575400,1
ID12272193,6/17/2014,482400,1
ID83155356,6/17/2014,768600,0
ID68110767,6/17/2014,629930,1
ID18433093,6/17/2014,690200,0
ID98487382,6/17/2014,171000,1
ID80526255,6/17/2014,325000,0
ID68009272,6/17/2014,947700,1
ID57770173,6/17/2014,651000,1
ID54424586,6/17/2014,651000,0
ID87391855,6/17/2014,392000,1
ID30241155,6/17/2014,742500,1
ID15910501,6/17/2014,734250,0
ID60724555,6/17/2014,889900,1
ID57531188,6/17/2014,480000,0
ID28367862,6/17/2014,372000,0
ID81838929,6/17/2014,609000,1
ID12505778,6/17/2014,559140,1
ID28354109,6/17/2014,2153200,0
ID69263536,6/17/2014,354200,0
ID25527071,6/17/2014,363000,1
ID41457240,6/17/2014,720200,0
ID47452851,6/17/2014,420000,0
ID97398658,6/17/2014,353998.8,1
ID33182131,6/17/2014,1422001.2,0
ID28337474,6/17/2014,827200,0
ID81977591,6/17/2014,631400,1
ID35061752,6/17/2014,870000,0
ID27483559,6/17/2014,448500,0
ID88068971,6/17/2014,247200,0
ID74589952,6/17/2014,2432400,1
ID32841986,6/17/2014,2722500,1
ID73109394,6/17/2014,1900800,0
ID31775143,6/17/2014,812000,0
ID11359766,6/17/2014,516000,0
ID58884961,6/17/2014,864000,1
ID92746640,6/17/2014,1153600,1
ID58827792,6/17/2014,1216800,1
ID77644227,6/17/2014,588500,0
ID51185861,6/17/2014,315480,1
ID47735180,6/17/2014,420000,1
ID37256217,6/17/2014,448500,1
ID77724858,6/17/2014,609000,1
ID74498670,6/17/2014,2021500,1
ID90512275,6/17/2014,1590000,0
ID42714789,6/18/2014,553200,0
ID52776592,6/18/2014,924000,1
ID22317083,6/18/2014,1660800,1
ID93104790,6/18/2014,429000,1
ID94614048,6/18/2014,451500,1
ID99604580,6/18/2014,2080000,1
ID24822184,6/18/2014,617500,0
ID27058823,6/18/2014,325357.5,0
ID72991046,6/18/2014,356850,0
ID89508142,6/18/2014,370435,0
ID15693914,6/18/2014,317940,1
ID75401566,6/18/2014,338800,1
ID11227915,6/18/2014,1095600,1
ID42617628,6/18/2014,666000,1
ID44247848,6/18/2014,995400,0
ID16497740,6/18/2014,524550,1
ID27823285,6/18/2014,1072500,1
ID48098817,6/18/2014,329912.7,1
ID14485681,6/18/2014,461280,0
ID72993050,6/18/2014,839800,1
ID65079409,6/18/2014,581000,1
ID54730714,6/18/2014,993200,1
ID19337352,6/18/2014,709800,1
ID76429687,6/18/2014,600050,0
ID93788570,6/18/2014,495000,0
ID89536544,6/18/2014,316800,0
ID56624620,6/18/2014,910000,1
ID79573974,6/18/2014,401500,1
ID80785500,6/18/2014,480992.4,0
ID44384005,6/18/2014,412500,0
ID23090424,6/18/2014,354000,1
ID54013836,6/18/2014,390000,0
ID30578322,6/18/2014,318000,0
ID51769657,6/18/2014,618200,0
ID14215248,6/18/2014,648000,0
ID10163846,6/18/2014,5386800,1
ID23178606,6/18/2014,363935,1
ID91363739,6/18/2014,756000,0
ID80481222,6/18/2014,372000,0
ID10458193,6/18/2014,247000,1
ID87722006,6/18/2014,616000,0
ID98315413,6/18/2014,1540000,1
ID45246601,6/18/2014,253000,0
ID34216965,6/18/2014,500500,0
ID65503956,6/18/2014,245000,1
ID32804860,6/18/2014,910000,0
ID85457746,6/18/2014,3300000,1
ID64438762,6/18/2014,269500,0
ID56650774,6/18/2014,311935,1
ID47877440,6/18/2014,210000,1
ID74052648,6/18/2014,1190000,0
ID22602684,6/18/2014,492000,1
ID91804599,6/18/2014,627000,1
ID99206451,6/18/2014,609700,0
ID82099564,6/18/2014,782600,1
ID67455355,6/18/2014,961854.4,0
ID73921391,6/18/2014,795830,1
ID36104880,6/18/2014,288000,0
ID99466163,6/18/2014,632445,0
ID67713713,6/18/2014,216000,0
ID55564330,6/18/2014,1624000,1
ID87842816,6/18/2014,330000,0
ID65129185,6/18/2014,819000,0
ID46631847,6/18/2014,557700,0
ID63920751,6/18/2014,402500,1
ID53126092,6/18/2014,825600,0
ID92111417,6/18/2014,593600,1
ID98460294,6/18/2014,440000,0
ID29178865,6/18/2014,868000,0
ID73452990,6/18/2014,420000,0
ID97472381,6/18/2014,861000,0
ID32968720,6/18/2014,267800,0
ID41871294,6/18/2014,618600,1
ID62989691,6/18/2014,775600,0
ID64780961,6/18/2014,907500,0
ID54408055,6/18/2014,940500,0
ID61325584,6/18/2014,346500,0
ID98591514,6/18/2014,418600,1
ID35062763,6/18/2014,780000,1
ID75555676,6/18/2014,511500,0
ID10457640,6/18/2014,695500,1
ID93645746,6/18/2014,676800,0
ID22341833,6/18/2014,618000,1
ID35817343,6/18/2014,754000,1
ID71802138,6/18/2014,370800,0
ID88523274,6/18/2014,590426.1,1
ID61585946,6/18/2014,581000,1
ID94752153,6/18/2014,347100,0
ID95894761,6/18/2014,984000,1
ID68599968,6/18/2014,1819935,1
ID60116495,6/18/2014,679000,1
ID48841869,6/18/2014,626600,1
ID35904243,6/18/2014,749000,0
ID88045213,6/18/2014,828000,0
ID18358590,6/19/2014,691200,1
ID59843544,6/19/2014,416625,0
ID61757964,6/19/2014,323880,0
ID73873662,6/19/2014,231000,0
ID92183815,6/19/2014,601860,1
ID67644457,6/19/2014,1677500,1
ID12912970,6/19/2014,504000,0
ID40117752,6/19/2014,567000,1
ID37037647,6/19/2014,495000,0
ID99180937,6/19/2014,984200,0
ID61395075,6/19/2014,859300,0
ID66402290,6/19/2014,754000,0
ID63545405,6/19/2014,556800,1
ID77687737,6/19/2014,1039500,0
ID45761851,6/19/2014,791400,1
ID58688698,6/19/2014,240000,0
ID55355121,6/19/2014,336000,1
ID83312201,6/19/2014,1457500,0
ID12241039,6/19/2014,449995,1
ID32505452,6/19/2014,237000,0
ID82602628,6/19/2014,878900,0
ID56957552,6/19/2014,1833300,0
ID71454099,6/19/2014,455000,1
ID10592471,6/19/2014,1008000,1
ID48573648,6/19/2014,570900,0
ID44112188,6/19/2014,708360,0
ID37855336,6/19/2014,3080000,1
ID97561073,6/19/2014,533000,0
ID22889586,6/19/2014,480700,0
ID54376946,6/19/2014,287300,1
ID94300259,6/19/2014,494000,1
ID33907481,6/19/2014,657800,1
ID41858219,6/19/2014,434500,1
ID25419928,6/19/2014,342000,0
ID36002464,6/19/2014,373200,0
ID20516639,6/19/2014,728000,1
ID55507400,6/19/2014,565500,1
ID97168487,6/19/2014,132000,0
ID86546628,6/19/2014,1728000,0
ID42654430,6/19/2014,260400,1
ID71259355,6/19/2014,907200,0
ID53190574,6/19/2014,347200,0
ID53595838,6/19/2014,373100,0
ID49370277,6/19/2014,612000,1
ID86205106,6/19/2014,298800,1
ID41422789,6/19/2014,442000,0
ID93464703,6/19/2014,439876.8,1
ID70218355,6/19/2014,484000,1
ID13503031,6/19/2014,988900,1
ID35669923,6/19/2014,756700,0
ID21825403,6/19/2014,539000,1
ID96254502,6/19/2014,613800,1
ID53552454,6/19/2014,720000,1
ID42631013,6/19/2014,540000,1
ID52472027,6/19/2014,325500,0
ID86377282,6/19/2014,566800,1
ID37282699,6/19/2014,288000,0
ID56599360,6/19/2014,636935,0
ID37289268,6/19/2014,952000,1
ID63255423,6/19/2014,1495200,1
ID97149950,6/19/2014,493430,0
